3,1,3.98,407.23,75.11,181.38
3,2,417.05,201.52,42.81,110.04
3,3,1654.89,215.71,33.13,110.56
3,4,1461.01,147.69,30.03,71.68
3,5,50.20,348.75,41.77,123.38
3,6,239.37,231.20,34.29,85.26
3,7,1639.74,359.54,69.02,112.91
3,8,148.72,366.13,58.23,161.42
3,9,347.43,188.18,46.71,87.83
3,10,291.39,194.57,31.46,88.24
3,11,216.15,224.25,28.98,82.18
3,12,535.99,193.96,35.66,64.50
3,13,206.73,197.86,32.50,102.96
3,14,1483.95,152.21,27.73,67.75
3,15,1886.78,245.27,28.27,103.79
3,16,184.88,156.94,26.59,68.95
3,17,259.08,202.11,28.53,82.07
4,1,4.62,406.56,75.15,182.81
4,2,417.04,201.47,42.72,110.00
4,3,1654.71,215.82,33.68,110.43
4,4,1462.41,147.68,29.02,70.67
4,5,50.07,348.82,41.78,123.30
4,6,239.71,231.02,34.25,85.49
4,7,1624.75,360.15,70.54,113.39
4,8,148.81,366.12,57.86,161.50
4,9,349.12,186.30,46.11,90.09
4,10,291.69,194.81,31.84,88.08
4,11,216.45,224.29,28.76,81.76
4,12,535.92,194.09,35.66,64.36
4,13,207.56,198.32,31.76,101.25
4,14,1483.54,152.61,28.47,67.82
4,15,1886.33,245.94,28.39,103.14
4,16,184.38,156.26,26.43,68.90
4,17,259.99,202.80,28.16,80.70
5,1,4.27,405.12,77.76,183.36
5,2,416.93,201.53,42.85,109.93
5,3,1654.64,215.93,34.27,110.47
5,4,1462.92,147.70,28.52,70.43
5,5,50.24,349.05,41.78,123.26
5,6,240.00,231.16,33.93,85.36
5,7,1611.64,360.95,69.58,112.28
5,8,148.89,366.20,57.76,161.65
5,9,353.85,185.80,41.03,90.26
5,10,291.49,196.44,32.82,87.72
5,11,216.60,224.40,28.62,81.38
5,12,535.72,194.14,35.73,64.36
5,13,211.06,199.32,31.44,105.65
5,14,1483.28,153.06,28.99,67.74
5,15,1885.44,246.31,28.73,102.78
5,16,182.53,158.51,29.05,67.00
5,17,259.54,202.79,29.00,80.88
5,20,486.47,96.65,20.05,44.38
6,1,5.61,405.38,75.17,183.07
6,2,417.07,201.69,42.40,109.71
6,3,1654.69,216.09,34.45,110.25
6,4,1463.14,147.46,28.30,71.18
6,5,50.54,348.97,41.33,123.45
6,6,240.46,231.16,33.40,85.56
6,7,1596.11,362.28,70.85,116.25
6,8,148.86,366.39,57.87,161.31
6,9,358.76,184.47,35.53,91.59
6,10,291.64,197.29,32.93,87.03
6,11,216.53,224.35,28.64,82.30
6,12,535.66,193.82,35.68,65.22
6,13,207.55,201.89,33.76,77.95
6,14,1483.21,153.17,29.38,68.18
6,15,1884.57,245.87,29.34,103.11
6,16,181.77,159.26,29.58,66.06
6,17,259.97,202.83,29.02,81.80
6,20,486.18,95.82,20.24,44.94
6,21,1883.18,178.01,35.10,173.22
7,1,5.70,404.21,77.17,184.82
7,2,417.12,201.71,42.01,109.61
7,3,1654.77,216.17,34.69,110.17
7,4,1461.61,148.35,29.17,70.53
7,5,50.58,348.91,41.10,123.51
7,6,242.11,230.50,32.73,87.20
7,7,1582.88,364.77,71.03,114.98
7,8,148.93,366.42,57.79,161.22
7,9,364.83,186.01,28.77,89.66
7,10,291.66,197.74,33.49,86.62
7,11,213.76,207.46,29.74,99.17
7,12,535.56,193.98,35.79,65.09
7,13,209.43,203.08,30.83,71.18
7,14,1483.27,152.98,29.46,68.66
7,15,1884.13,246.27,29.69,103.21
7,16,181.82,160.42,29.29,65.66
7,17,260.73,202.95,28.43,83.37
7,20,485.94,96.13,19.44,44.71
7,21,1882.33,177.02,36.68,175.85
8,1,5.53,404.19,80.55,183.88
8,2,416.97,201.78,42.16,109.46
8,3,1654.78,216.40,34.91,109.83
8,4,1460.24,149.14,30.55,70.19
8,5,51.18,348.02,41.31,128.00
8,6,242.65,230.24,32.63,87.85
8,7,1569.20,365.83,71.59,114.63
8,8,148.94,366.51,57.69,160.99
8,9,366.20,186.54,28.06,88.73
