3,1,249.56,324.58,120.01,211.06
3,2,1431.11,194.04,21.14,52.05
4,1,246.52,324.93,113.88,210.78
4,2,1430.65,193.91,21.53,52.21
5,1,245.82,323.61,103.02,211.90
5,2,1430.56,194.26,21.33,51.73
6,1,246.66,324.46,88.69,210.34
6,2,1429.91,194.52,21.97,51.32
7,1,249.79,325.66,70.66,208.37
7,2,1430.15,195.03,21.62,50.57
8,1,247.62,324.38,61.64,210.02
8,2,1429.53,195.82,22.08,49.96
9,1,239.93,325.19,64.88,209.11
9,2,1429.60,195.73,22.20,50.01
10,1,230.13,326.66,71.47,209.63
10,2,1429.43,195.06,22.31,50.57
11,1,211.48,327.92,91.06,209.89
11,2,1429.23,194.52,22.81,51.14
12,1,198.08,332.59,105.67,206.66
12,2,1429.20,195.05,22.77,50.78
13,1,187.89,333.04,114.10,208.20
13,2,1429.73,194.14,21.87,51.32
14,1,184.38,333.08,115.72,209.95
14,2,1429.69,194.74,22.13,50.28
15,1,188.72,335.99,109.11,206.87
15,2,1430.09,195.00,21.87,49.69
16,1,189.62,338.37,102.47,204.75
16,2,1429.48,195.16,23.37,50.61
17,1,190.22,338.80,92.54,205.23
17,2,1429.57,195.30,24.56,50.42
18,1,180.14,336.63,91.15,208.62
18,2,1428.35,192.28,28.67,51.34
19,1,173.35,335.67,84.64,210.05
19,2,1429.61,194.41,27.16,50.55
20,1,169.17,335.98,73.49,209.70
20,2,1429.93,195.75,27.55,49.86
21,1,163.61,335.58,63.08,211.11
21,2,1430.39,196.53,27.23,49.36
22,1,155.11,336.21,66.57,213.78
22,2,1430.93,196.53,26.32,49.24
22,5,1618.90,270.41,36.55,98.98
23,1,138.69,335.21,80.55,218.42
23,2,1428.54,193.19,29.40,50.57
23,5,1617.91,271.69,36.13,97.93
24,1,127.20,335.62,91.61,220.35
24,2,1429.18,194.81,26.20,51.90
24,5,1616.29,271.36,37.93,98.80
25,1,112.63,336.72,106.68,221.20
25,2,1422.90,191.17,33.01,52.04
25,5,1614.80,270.99,39.49,100.08
26,1,100.25,339.95,118.82,217.34
26,2,1424.87,190.62,32.37,50.69
26,5,1614.85,269.09,40.58,102.63
27,1,96.12,342.54,120.72,216.55
27,2,1424.92,190.73,36.20,50.31
27,5,1613.73,270.04,41.92,102.70
28,1,90.84,344.80,121.81,216.47
28,2,1425.67,190.89,36.77,50.60
28,5,1612.75,268.80,40.04,104.33
29,1,86.20,347.36,119.91,213.70
29,2,1426.78,189.63,31.47,52.92
29,5,1613.09,266.93,36.08,105.72
29,8,1638.37,295.44,30.72,80.44
30,1,83.80,348.75,110.99,211.47
30,2,1427.91,194.91,24.21,48.26
30,5,1611.43,266.89,38.59,104.66
30,8,1639.00,296.77,29.17,77.56
31,1,84.49,347.59,95.30,212.59
31,2,1427.89,191.17,27.55,49.05
31,5,1610.12,266.06,40.59,105.80
31,8,1637.55,293.64,32.53,81.88
32,1,84.33,345.12,82.38,215.28
32,2,1426.75,194.62,25.09,47.08
32,5,1608.49,265.24,44.56,107.76
32,8,1636.81,294.56,32.17,80.99
33,1,81.94,345.39,71.99,215.58
33,2,1424.64,195.48,27.66,47.23
33,5,1606.63,264.38,48.44,110.40
34,1,77.22,346.70,63.63,215.08
34,2,1427.01,196.27,26.43,47.29
34,5,1600.33,265.26,52.82,109.16
35,1,70.40,347.58,69.08,213.76
35,2,1428.06,196.38,22.59,47.80
35,5,1598.03,265.44,51.50,107.70
36,1,60.59,348.41,76.96,213.10
36,2,1428.06,195.98,21.87,48.70
36,5,1594.49,266.48,57.28,107.26
37,1,45.16,349.91,93.32,212.29
37,2,1429.19,195.03,22.27,50.84
37,5,1594.65,262.47,57.71,111.33
38,1,30.13,352.00,108.80,212.33
38,2,1429.39,195.66,23.18,51.60
38,5,1592.96,267.04,47.74,107.06
39,1,20.75,353.27,117.45,212.25
39,2,1430.12,195.87,21.89,49.02
39,5,1590.91,268.89,42.94,104.56
39,8,1622.42,279.55,36.05,97.40
40,1,17.21,355.27,119.12,211.97
40,2,1431.44,195.08,19.34,50.39
40,5,1590.30,269.24,39.52,102.93
40,8,1620.30,278.47,37.54,99.29
41,1,16.29,354.74,115.65,212.51
41,2,1428.65,187.34,24.81,57.17
41,5,1590.27,268.14,37.79,103.52
41,8,1618.35,277.92,35.52,99.55
42,1,14.91,355.64,108.96,212.53
42,2,1427.55,187.15,28.36,57.55
42,5,1589.92,266.76,35.45,104.85
42,8,1618.62,277.60,31.15,99.23
43,1,11.70,355.49,102.91,213.95
43,2,1429.94,191.62,24.22,52.93
43,5,1588.57,269.71,33.95,99.76
43,8,1617.75,275.77,30.79,101.19
44,1,8.36,356.28,94.05,213.26
44,2,1430.84,193.45,22.29,51.55
44,5,1586.96,270.36,33.93,99.81
44,8,1615.77,273.60,33.93,103.18
45,1,4.49,355.59,84.99,214.60
45,2,1431.00,193.90,21.55,51.25
45,5,1585.94,269.01,34.62,102.07
45,8,1614.66,270.35,35.11,106.15
46,1,2.96,353.54,72.37,217.08
46,2,1430.95,194.95,21.91,50.32
46,5,1583.38,268.68,35.52,102.58
46,8,1612.90,270.79,35.87,106.07
47,1,1.52,353.46,59.78,218.23
47,2,1430.92,195.03,22.33,50.60
47,5,1581.48,269.39,36.21,102.88
47,8,1610.86,267.76,38.43,108.58
48,1,0.57,351.52,50.94,222.76
48,2,1430.65,194.99,23.00,50.90
48,5,1578.84,269.43,37.68,103.26
48,8,1607.10,267.13,41.68,110.22
49,1,-2.45,355.25,53.47,220.16
49,2,1430.60,195.10,23.05,50.11
49,5,1577.67,269.49,37.75,104.06
49,8,1602.54,268.84,44.79,109.52
50,1,-3.87,361.29,55.70,209.12
50,2,1430.67,195.41,22.87,49.52
50,5,1574.97,270.20,38.68,102.10
50,8,1600.30,269.70,45.03,109.34
51,1,-3.79,372.70,56.46,195.60
51,2,1431.50,195.63,21.25,47.33
51,5,1573.72,270.37,38.21,103.84
51,8,1599.59,270.93,44.37,108.70
52,1,-2.90,379.44,55.36,187.74
52,2,1431.17,195.00,22.26,48.52
52,5,1572.81,270.31,37.73,104.53
52,8,1599.01,271.79,43.80,108.06
53,1,0.26,354.65,54.92,221.75
53,2,1431.54,195.46,21.18,47.01
53,5,1572.04,268.98,37.08,105.72
53,8,1596.99,270.57,43.18,109.59
53,11,1466.33,217.54,37.01,33.07
54,1,1.01,345.24,48.19,235.22
54,2,1431.67,195.57,20.89,46.62
54,5,1570.89,268.39,35.28,106.72
54,8,1595.04,270.16,43.49,109.84
54,11,1466.08,217.46,37.92,33.01
55,1,-2.26,343.50,48.59,238.39
55,2,1430.11,192.69,23.69,50.23
55,5,1570.38,267.71,33.25,107.71
55,8,1594.70,269.58,41.56,110.48
55,11,1465.75,217.57,38.25,33.05
56,2,1430.67,193.34,22.76,50.54
56,5,1568.74,267.11,35.22,107.08
56,8,1593.88,268.00,41.53,111.73
56,11,1465.25,217.36,38.98,33.64
57,2,1430.79,193.63,22.60,50.89
57,5,1567.03,266.44,35.68,106.41
57,8,1593.68,267.94,40.20,111.83
57,11,1465.57,217.44,38.47,33.80
58,2,1430.84,193.66,22.64,51.19
58,5,1562.30,266.55,38.23,106.91
58,8,1593.28,267.04,38.35,111.85
58,11,1465.26,217.41,39.27,33.88
59,2,1430.97,193.68,22.48,51.32
59,8,1591.80,268.29,39.61,111.65
59,11,1465.49,217.45,38.91,33.73
60,2,1430.98,193.71,22.53,51.42
60,8,1591.71,268.86,38.12,110.99
60,11,1465.64,217.45,38.57,33.68
61,2,1430.94,193.71,22.94,51.62
61,8,1590.15,268.92,38.23,111.26
61,11,1466.37,217.97,37.07,32.49
62,2,1430.70,193.71,23.16,51.62
62,8,1589.16,268.98,38.87,112.75
62,11,1467.74,218.42,34.29,31.72
63,2,1430.53,193.71,23.28,51.64
63,8,1587.16,267.87,39.23,114.49
63,11,1468.12,218.65,33.60,31.40
64,2,1430.24,193.62,23.42,52.03
64,8,1580.60,268.59,46.81,114.44
64,11,1468.41,218.81,33.11,31.02
65,2,1430.00,193.31,23.64,52.37
65,8,1578.94,270.18,47.88,113.62
65,11,1468.63,218.86,32.72,30.86
66,2,1429.87,193.29,23.72,52.39
66,8,1576.39,271.19,47.50,112.10
66,11,1468.99,218.94,31.83,30.79
67,2,1429.88,193.44,23.80,52.35
67,8,1574.61,271.33,46.81,112.15
67,11,1468.59,218.85,32.67,30.84
68,2,1430.09,193.60,23.83,52.19
68,8,1574.03,271.11,45.26,112.93
68,11,1468.77,219.13,32.07,30.33
69,2,1430.22,193.54,23.55,52.26
69,8,1573.63,269.24,43.57,113.34
69,11,1468.53,219.19,32.43,30.18
70,2,1430.63,193.29,22.80,52.67
70,8,1572.57,269.19,42.22,115.48
70,11,1468.43,218.95,33.13,30.36
71,2,1431.31,193.96,22.13,52.15
71,8,1571.88,269.17,41.53,115.63
71,11,1468.29,219.04,33.50,30.45
72,2,1431.80,193.62,21.74,52.80
72,8,1571.58,270.23,40.30,113.61
72,11,1468.59,219.00,33.14,30.75
73,2,1432.19,193.98,21.77,50.99
73,8,1570.51,270.21,40.47,112.88
73,11,1468.70,218.35,34.07,31.41
74,2,1427.73,192.78,33.69,49.89
74,8,1568.02,269.90,40.64,112.91
74,11,1473.02,219.72,29.34,31.23
75,2,1424.16,192.16,42.29,50.26
75,8,1566.01,269.13,40.97,113.01
75,11,1473.33,219.84,29.31,31.22
76,2,1431.26,192.97,23.60,52.02
76,5,1527.12,268.73,43.62,110.90
76,8,1563.36,267.28,43.61,117.06
77,2,1429.98,193.78,25.05,45.94
77,5,1525.98,268.73,42.51,111.68
77,8,1558.44,267.78,45.52,116.61
78,2,1428.78,190.72,26.75,50.41
78,5,1525.39,268.49,40.97,112.55
78,8,1555.16,268.55,48.05,116.27
79,2,1428.48,189.20,28.06,51.60
79,5,1523.74,268.61,41.20,112.35
79,8,1552.72,269.91,47.33,115.48
80,2,1429.07,190.82,27.44,47.89
80,5,1522.30,266.73,40.16,115.11
80,8,1551.31,271.23,46.52,113.88
81,2,1431.69,193.19,22.21,48.17
81,8,1550.24,271.67,45.70,113.93
82,2,1429.32,192.19,27.45,52.13
82,8,1548.86,270.60,44.62,116.29
83,2,1430.36,193.40,24.81,52.47
83,8,1547.02,270.10,44.84,117.37
84,2,1427.60,189.40,33.99,54.49
84,8,1546.70,270.74,44.11,116.47
85,2,1430.83,188.96,25.29,54.42
85,8,1546.05,270.94,43.91,116.46
86,2,1427.54,188.03,31.65,55.49
86,8,1545.49,271.02,43.78,116.47
87,2,1428.26,187.31,29.87,57.28
87,5,1504.59,268.72,46.12,111.85
87,8,1545.80,270.75,43.21,116.74
88,2,1428.11,186.86,30.20,57.90
88,5,1502.22,269.37,46.94,111.45
88,8,1545.99,270.67,42.94,116.63
89,5,1501.52,269.58,45.35,111.19
89,8,1544.46,269.55,42.29,118.25
90,2,1428.84,192.92,26.86,49.01
90,5,1500.75,269.78,45.31,112.09
90,8,1542.31,268.11,43.97,121.31
91,2,1430.32,193.73,27.62,48.31
91,5,1501.46,268.90,40.50,113.90
91,8,1540.08,268.16,45.49,121.41
92,2,1431.56,193.90,28.32,47.68
92,5,1501.25,269.17,40.51,113.06
92,8,1536.92,268.39,48.24,121.51
93,2,1433.78,194.69,21.03,49.03
93,5,1500.70,269.62,39.77,112.86
93,8,1533.26,269.56,49.49,121.26
94,2,1431.93,194.68,22.25,47.94
94,5,1499.13,269.17,39.56,112.90
94,8,1531.13,270.53,49.83,120.58
95,2,1431.33,194.65,22.48,47.33
95,5,1497.22,268.87,39.01,113.18
95,8,1530.34,271.87,48.93,119.62
96,2,1432.48,195.43,20.88,47.41
96,5,1495.49,269.07,37.97,113.02
96,8,1530.58,272.63,47.06,119.54
97,2,1432.96,195.60,20.97,47.54
97,5,1493.76,269.22,39.67,114.04
97,8,1530.02,272.90,43.70,118.93
98,2,1433.08,195.62,21.14,47.78
98,5,1491.86,268.50,41.53,116.44
98,8,1528.15,271.53,43.63,120.64
99,2,1433.10,195.55,21.33,48.07
99,5,1491.23,270.70,40.24,113.43
